Time (s),P2 - LOX Tank Pressure,P3 - Fuel Tank Pressure,P1 - Chamber Pressure,Not Used,P4 - Veh High Pressure Tank,Not Use,P5 - Dome Pressure,P7 - Gnd High Pressure,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,,,,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
75.253,239.52,-1.37,-0.66,-4.26,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.353,239.52,-1.37,-0.66,-4.26,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.453,239.57,-1.37,-0.66,-4.26,-5.15,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.553,239.57,-1.37,-0.66,-4.26,-5.15,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.653,239.57,-1.37,-0.66,-4.26,-5.15,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.753,239.57,-1.37,-0.66,-4.26,-5.15,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.853,239.57,-1.37,-0.66,-4.26,-5.15,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.953,239.57,-1.42,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.053,239.57,-1.42,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.153,239.57,-1.42,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.253,239.57,-1.42,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.353,239.57,-1.42,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.453,239.43,-1.37,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.553,239.43,-1.37,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.653,239.43,-1.37,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.753,239.43,-1.37,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.853,239.43,-1.37,-0.66,-4.26,-4.92,-1.37,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.953,239.43,-1.37,-0.66,-4.35,-4.58,-1.33,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.053,239.43,-1.37,-0.66,-4.35,-4.58,-1.33,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.153,239.43,-1.37,-0.66,-4.35,-4.58,-1.33,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.253,239.43,-1.37,-0.66,-4.35,-4.58,-1.33,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.353,239.43,-1.37,-0.66,-4.35,-4.58,-1.33,-1.46,-8.35,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.453,239.36,-1.42,-0.66,-4.35,-4.58,-1.33,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.553,239.36,-1.42,-0.66,-4.35,-4.58,-1.33,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.653,239.36,-1.42,-0.66,-4.35,-4.58,-1.33,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.753,239.36,-1.42,-0.66,-4.35,-4.58,-1.33,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
77.853,239.36,-1.42,-0.66,-4.35,-4.58,-1.33,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
77.953,239.48,-1.42,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.053,239.48,-1.42,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.153,239.48,-1.42,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.253,239.48,-1.42,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.353,239.48,-1.42,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.453,239.48,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.553,239.48,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.654,239.48,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.754,239.48,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.854,239.48,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
78.954,239.62,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.054,239.62,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.154,239.62,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.254,239.62,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.354,239.62,-1.37,-0.66,-4.35,-4.58,-1.37,-1.46,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.454,239.62,-1.37,-0.73,-4.26,-4.92,-1.42,-1.42,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.554,239.62,-1.37,-0.73,-4.26,-4.92,-1.42,-1.42,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.654,239.62,-1.37,-0.73,-4.26,-4.92,-1.42,-1.42,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.754,239.62,-1.37,-0.73,-4.26,-4.92,-1.42,-1.42,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
79.854,239.62,-1.37,-0.73,-4.26,-4.92,-1.42,-1.42,-8.13,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
